Title,Publication Year,Topic,Topic_Name,Topic_Probability,Abstract Note,DOI,Author
Efficient Generation of Approximate Region-based Geo-maps from Big Geotagged Data,2023,6,Topic_6_smart_city_smart city,0.5902478741525516,"smart city applications scenarios, such as traffic monitoring, require regularly generating region-based geographical maps (geo-maps) such as choropleth, to uncover statistical patterns in the data, therefore helping municipalities to achieve better urban planning. However, with tremendous avalanches of big data arriving in fast streams, it is becoming cumbersome and inefficient to achieve the visualization task in a timely manner. Having said that, spatial approximate query processing presents itself as an indispensable and reliable solution in cases of data overloading. In this paper, we focus on presenting a novel system for generating efficiently region-based geo-maps from fast arriving big georeferenced data streams. We specifically present ApproxGeoViz. It is a system for generating approximate region-based maps from fast arriving data relying on a novel stratified-like spatial sampling method. We have built a standard-compliant prototype and tested its performance on real smart city data. Our results show that ApproxGeoViz is efficient in terms of time-based and accuracy-based QoS constraints such as running time and approximate map accuracy.",10.1109/CAMAD59638.2023.10478398,I. M. A. Jawarneh; L. Foschini; A. Corradi
Tracking Property Ownership Variance and Forecasting Housing Price with Machine Learning and Deep Learning,2021,6,Topic_6_smart_city_smart city,0.3302206991051961,"Big data and its production, management, and utilization are essential components in smart city planning. This paper presents a research framework for applying machine learning and deep learning using multiple big data sets on real estate. We built ensemble machine learning models to track property ownership variance in Austin, TX, USA. Then, the study employed the long short term memory (LSTM) model as a deep learning approach to forecasting property value in the same area. For model validation, root mean squared errors were calculated in both models. To avoid underfitting or overfitting of LSTM, we experimented with specific parameters settings. Bagging-based random forest machine learning model outperformed other ensemble machine learning models. Regarding property ownership variance, the Random Forest model’s highest feature importance generally comprised the race, age of residents, land use and built environment factors, number of schools, and neighborhood location. Our LSTM model predicted Austin to retain a rising curve in housing prices and identified which part of Austin experiences an increase or decrease in property value. The predictive models may help city planners to quantify and gain insights on future impacts of developing neighborhoods.",10.1109/BigData52589.2021.9671298,J. Jiao; S. J. Choi; W. Xu
CPS Information Security Risk Evaluation System Based on Petri Net,2017,1,Topic_1_blockchain_security_data,0.612755948406858,"Cyber Physical Systems(CPS) have achieved attention, research and applications from the governments, academic circles, industry circles of domestic and foreign, so, CPS have become an important content of China's two modernizations' deeply integration in future. Using Petri net model to describe CPS information security risk evaluation process. Colligating Petri net model analysis results and CPS information security risk evaluation related big data analysis results, to confirm CPS information security risk evaluation element index system and index weight value, and further by using RBF neural network model construct evaluation model to realize CPS information security risk's quantitative evaluation. The Petri net model constructed in the paper can realize the correlation relation analysis among CPS information security risk evaluation elements, and the description for system risk has the characteristics of temporality, integrity, diversification etc. The constructed index system and its weights have the characteristic of dynamic adaptability with the diversification of CPS information security risk evaluation related big data, that are according with the complexity and dynamic structure of CPS. The paper research has guide function to CPS information security risk evaluation, and has important practical significance and application value.",10.1109/DSC.2017.65,Y. Fu; J. Zhu; S. Gao
Identifying and mitigating risks to the quality of open data in the post-truth era,2017,8,Topic_8_data_big_big data,0.22419323448050416,"Big Data analysis often relies on open data, integrating it with large private data sets, using it as ground truth information, or providing it as part of the input to large simulations. Data can be released openly by governments to achieve various objectives: transparency, informing citizen engagement, or supporting private enterprise, to name a few. To the latter objective, Big Data analytics algorithms rely on high-quality, timely access to various data sources, including open data. Examples include retail analytics drawing on open demographic data and weather forecast systems drawing on open weather and climate data. In this paper, we describe the rise of post-truth in society, and the risks this poses to the quality, integrity, and authenticity of open data. We also discuss approaches to identifying, assessing, and mitigating these risks, and suggest future steps to manage this data quality concern.",10.1109/BigData.2017.8258218,A. Colborne; M. Smit
Automated knowledge extraction from the federal acquisition regulations system (FARS),2017,8,Topic_8_data_big_big data,0.16700919920258325,"With increasing regulation of Big Data, it is becoming essential for organizations to ensure compliance with various data protection standards. The Federal Acquisition Regulations System (FARS) within the Code of Federal Regulations (CFR) includes facts and rules for individuals and organizations seeking to do business with the US Federal government. Parsing and gathering knowledge from such lengthy regulation documents is currently done manually and is time and human intensive. Hence, developing a cognitive assistant for automated analysis of such legal documents has become a necessity. We have developed semantically rich approach to automate the analysis of legal documents and have implemented a system to capture various facts and rules contributing towards building an efficient legal knowledge base that contains details of the relationships between various legal elements, semantically similar terminologies, deontic expressions and cross-referenced legal facts and rules. In this paper, we describe our framework along with the results of automating knowledge extraction from the FARS document (Title 48, CFR). Our approach can be used by Big Data Users to automate knowledge extraction from Large Legal documents.",10.1109/BigData.2017.8258353,S. Saha; K. P. Joshi; R. Frank; M. Aebig; J. Lin
World Grid Square Data Reference Framework and its Potential Applications,2018,-1,Outliers,0.12248931610020429,"Grid square statistics - a kind of spatial statistics - is useful for compiling, disseminating, and analyzing statistics regarding anonymization. We recently proposed a natural extension of the Japanese Industrial Standards for grid square code (JIS X0410) for use worldwide. The grid square approach can produce numerous types of statistics associated with any geographic location in the world, identify any type of grid square statistics, and analyze relationships among various types of grid square statistics. This paper proposes a World Grid Square data reference architecture to manage World Grid Square statistics in a big data analytics platform following the Big Data Reference Architecture. We identify data sources such as government statistics, satellite imagery, and point data from internet providers and show how to transform World Grid Square statistics and data from grid data, point data, and polygon data. We further propose a system for providing grid square statistics in a number of context-specific areas and demonstrate their application in a data visualization and analytics platform.",10.1109/COMPSAC.2018.00062,A. -H. Sato; S. Nishimura; T. Namiki; N. Makita; H. Tsubaki
Design and Implementation of a Wireless Sensor Network for Precision Agriculture Operating in API Mode,2018,0,Topic_0_agriculture_agricultural_food,1.0,"This paper presents a Wireless Sensor Network (WSN) solution applied to Precision Agriculture (PA) capable of collecting real time data on different parameters related to agriculture. The technological advances related to this activity are of great importance since agriculture is considered an economic and social pillar essential for the wellbeing of society. In addition, the growing demand for real-time information in the agriculture field has driven the development of efficient wireless communications via sensor networks. WSN provides low cost, low energy consumption, easy to implement solution in places of difficult access for the implementation of wired networks. Precision agriculture is a way to optimize resources and improve cultivation through the collection of relevant information through the deployment of sensor networks, providing government authorities with statistical information to make appropriate decisions based on reliable data. The present research describes the design, implementation and validation process of a WSN technological solution which can collect information related to humidity, environment and soil temperature, atmospheric pressure, level of luminosity and UV radiation; this information is relevant to determine optimal parameters for cultivation and farming methods using IoT technologies for Big Data analysis at the government level.",10.1109/ICEDEG.2018.8372346,J. Granda-Cantuña; C. Molina-Colcha; S. -E. Hidalgo-Lupera; C. -D. Valarezo-Varela
Graph-Enabled Intelligent Vehicular Network Data Processing,2022,6,Topic_6_smart_city_smart city,0.7343664822355646,"Intelligent vehicular network (IVN) is the underlying support for the connected vehicles and smart city, but there are several challenges for IVN data processing due to the dynamic structure of the vehicular network. Graph processing, as one of the essential machine learning and big data processing paradigm, which provide a set of big data processing scheme, is well-designed to processing the connected data. In this paper, we discussed the research challenges of IVN data processing and motivated us to address these challenges by using graph processing technologies. We explored the characteristics of the widely used graph algorithms and graph processing frameworks on GPU. Furthermore, we proposed several graph-based optimization technologies for IVN data processing. The experimental results show the graph processing technologies on GPU can archive excellent performance on IVN data.",10.1109/TITS.2022.3158045,Z. Zheng; A. K. Bashir
Technology against COVID-19 A Blockchain-based framework for Data Quality,2021,1,Topic_1_blockchain_security_data,0.3695735319621473,"The effects of COVID-19 have quickly spread around the world, testing the limits of the population and the public health sector. High demand on medical services are offset by disruptions in daily operations as hospitals struggle to function in the face of overcapacity, understaffing and information gaps. Faced with these problems, new technologies are being deployed to fight this pandemic and help medical staff governments to reduce its spread. Among these technologies, we find blockchains and Big Data which have been used in tracking, prediction applications and others. However, despite the help that these new technologies have provided, they remain limited if the data with which they are fed are not of good quality. In this paper, we highlight some benefits of using BIG Data and Blockchain to deal with this pandemic and some data quality issues that still present challenges to decision making. Finally we present a general Blockchain-based framework for data governance that aims to ensure a high level of data trust, security, and privacy.",10.1109/CiSt49399.2021.9357200,I. Ezzine; L. Benhlima
De-identification and Privacy Issues on Bigdata Transformation,2020,1,Topic_1_blockchain_security_data,1.0,"As the number of data in various industries and government sectors is growing exponentially, the `7V' concept of big data aims to create a new value by indiscriminately collecting and analyzing information from various fields. At the same time as the ecosystem of the ICT industry arrives, big data utilization is treatened by the privacy attacks such as infringement due to the large amount of data. To manage and sustain the controllable privacy level, there need some recommended de-identification techniques. This paper exploits those de-identification processes and three types of commonly used privacy models. Furthermore, this paper presents use cases which can be adopted those kinds of technologies and future development directions.",10.1109/BigComp48618.2020.00-14,H. -j. Lee; S. -h. Cho; J. -w. Seong; S. Lee; W. Lee
Implementation of Internet of things in building smart cities,2024,6,Topic_6_smart_city_smart city,0.659402598326272,"Smart cities and urban planning have emerged as catalysts for national development, equipping society with the ability to make informed decisions promptly. This paper presents a comprehensive system for smart cities and urban planning, driven by IoT-generated Big Data analysis. The proposed architecture comprises four tiers, encompassing data collection, aggregation, communication, processing, and interpretation, with Hadoop technologies and Spark for real-time processing. Basic IoT-generated datasets from diverse smart city domains, including vehicular networks, smart parking, smart homes, weather, pollution, and surveillance, are harnessed to foster urban development and expedite decision-making.The proposed system yields benefit for citizens and authorities alike, empowering them to make intelligent and swift decisions. Efficiency assessments reveal favorable outcomes, even when handling extensive datasets, and highlight the system's scalability with increasing data size. This research underscores the transformative potential of smart city initiatives and their integral role in shaping the future of urban living.",10.1109/IITCEE59897.2024.10467428,A. Rana; R. Chauhan; V. S. Sajwan; S. Devliyal; S. Gupta
Traffic Localization in Smart Cities Using Internet of Crowd Sourcing,2024,6,Topic_6_smart_city_smart city,0.5462632327869296,"This paper aims to examine how IoT localization technologies have impacted on the smart city traffic application including Internet Vehicles (IoV), Internet of Crowed Sourcing (IoCS), Internet of Mobility (IoM), and the Internet of Artificial Intelligence (IoAI). IoV improves car to car and car to infrastructure interfaces by increasing traffic flow and reducing or eliminating risks. IoAI employs big data and machine learning technology to accurately capture traffic information and to timely signal appropriate traffic lights for better and safe navigation of self-driven cars. IoCS extending it to Crowdsourcing infrastructure to real-time data systems to improve traffic control and safety of pedestrians. IoM develops a single unified network of transportation opportunities incorporating both mass transit and personal vehicle modes, as well as micro-mobility solutions. Potential issues like data protection, integration, and system extensibility are also discussed throughout the paper, together with potential advancements in autonomous vehicles and artificial intelligence traffic management. Lastly, the research discusses the prospects of IoT localization for Smart City transportation developments. These systems integrating services like sensors, GPS, RFID and AI based models provide real time navigation, thus resulting in efficient traffic control and enhancing the prospects of developing sustainable urban environments.",10.1109/ICETI63946.2024.10777134,R. A. M. Elnour; M. M. Saeed; I. Yousif; R. A. Mokhtar
Smart Infrastructure: Solutions to Improve Privacy and Security,2020,1,Topic_1_blockchain_security_data,1.0,"The development and implementation of smart infrastructure raises legitimate security and privacy concerns for both the specific users of these systems as well as the public at large. The consolidation of big data through smart applications within smart infrastructure systems allows large tech companies and government entities to gather and potentially exploit the personal information of consumers. These powerful organizations collect consumer data in order to perform analysis on it, trade or sell it, or simply store it for later use. The gathering of big data or metadata, data about data, provides an opportunity for the collector to observe or predict the behaviors of specific individuals or groups. Those holding this information could use it to promote their own agendas or to otherwise exploit those from whom it has been collected without their knowledge or consent. Additionally, the current lack of legislation and policies concerning the security of smart applications or IoT devices makes the possibility of security and privacy breaches more prevalent. A breach would allow access to sensitive information which would be a threat to security and privacy at an individual and/or national scale. Due to the dynamic nature of smart infrastructure, we employed a systems analysis of this problem as a methodological approach leading to three solutions. We recommend a three-part solution-based analysis, consisting of 1.) Financial Backing 2.) Creation of Policies and Regulations and 3.) Technical Integration. This solution addresses market mitigation, data privacy for consumers, and data authentication between smart technologies and critical infrastructure. Preliminary results of this research suggest that these components are necessary for a sustainable smart infrastructure.",10.1109/SIEDS49339.2020.9106650,P. Kardos; B. Suter; D. Mullican; J. Nicol; M. Kline; E. York; A. Salman
Prefabricated Buildings for Smart Cities: A Literature Survey,2024,-1,Outliers,0.21278855773478766,"Prefabricated buildings are becoming a focal point in smart city development indebted to their many advantages. To assess the current research status of prefabricated buildings and understand their suitability for smart cities, this paper surveyed papers from the Web of Science and conducted bibliometric analysis to identify the main research themes of prefabricated buildings. Then, a comprehensive review of smart city-oriented prefabricated buildings is undertaken from the perspective of each phase of their life cycle. The result indicates that underlying data collection, modeling or analysis methods such as the Internet of Things (IoT), digital twin, machine learning, and artificial intelligence (AI) are the main interests in recent literature. On the other hand, the current research on prefabricated buildings is recently shifting toward a higher degree of intelligence and digitalization. Facilitated by information and communication technology (ICT) and big data techniques, prefabricated buildings make integration into smart cities more feasible. Additionally, this paper highlights the shortcomings in the current research on prefabricated buildings and suggests directions for future work.",10.1109/CBD65573.2024.00061,X. Hu; J. Shen; Z. Ma
Construction and Evaluation of Business Environment Index System under Internet environment,2020,6,Topic_6_smart_city_smart city,0.2653989959130608,"In the information age, cloud computing provides unlimited possibilities for enterprise innovation products. Big data has changed the operation mode of enterprises, smart mobile devices have changed the way enterprises operate, and the Internet has changed the means of dissemination of enterprise information, as well as the public and enterprises. Relations and ways of getting along with government agencies. The business environment has an important influence on the innovation and entrepreneurial vitality of enterprises in a region. The improvement of the business environment will directly affect the production, sales and operation of local enterprises from the micro level, and determine the success or failure of investment promotion; the macro level is an important support for promoting regional economic development. Effective communication, cooperation, and participation in market competition are conducive to improvement. Regional competitiveness and economic soft power. In order to create a good business environment and carry out business environment assessment with Chinese characteristics, each region uses big data, cloud computing and intelligent technology to evaluate the business environment of each region, and establish a corresponding indicator system. Based on the ""2017-2018 Report on the Business Environment of Major Cities in China"", this article compares and analyzes the domestic and foreign business environment index evaluation systems in the Internet environment, and promotes the improvement of the corporate environment and the optimization of the political-business relationship for computer information technology and Internet technology Provide theoretical basis and practical support.een the business environment and regional economic development.",10.1109/ICCSMT51754.2020.00078,H. Song
Emergency Management System using Generative AI,2024,-1,Outliers,0.12994393149375527,"The past century has transformed our way of living as well as our relationship with the collective. A large portion of the population now resides in cities and, therefore, cities are facing tremendous pressure to provide them public services more efficiently with sustainability for enhancing their quality of living-to be richer against which the impacts of changes in climate would become more challenging in the near future. In this complicated situation, overcrowded urban centers become vulnerable to numerous emergencies that may spring up at any moment with devastating human and economic losses. Smart city initiatives are actively being deployed in various locations, focusing on detection, alerting, and managing emergencies. This article examines existing smart city solutions for crisis management and categorizes emergency-oriented systems according to the technologies and services used. The text also gives a related overview of recent breakthroughs in Artificial Intelligence and Big Data concerning their application within the context of urban emergency management, which could imply directions for innovative development and structures the given solutions by relevant criteria. Finally, the paper lists open research challenges and promising trends and directions for further investigation in this critical area.",10.1109/ICCCSMD63546.2024.11015134,S.Sahebzathi; K. R. V. Kumar; S. M. Fiaz; K. Pramodh
Vulnerability Analysis of the Urban Transport System in the Context of Smart Cities,2020,6,Topic_6_smart_city_smart city,0.7005684228599788,"Large cities seek to incorporate intelligent systems into their infrastructure, industrial, educational, and social activities to improve the quality of service provided to citizens and make all processes more efficient. To this end, these cities use technologies that involve the areas of the Internet of Things, Big Data, and Governance to make decisions by governments and authorities. In the field of Urban Computing, it is possible to use open data in the GTFS format to solve the problems of the urban transport system using complex network metrics that make it possible to model complex interactions between objects in high dimensionality. Stops and routes are modeled as a graph, characterized by complex network metrics. According to the literature, if there is an interruption of the urban transport system, we make an evaluation of the degree of vulnerability of the system in the search for solutions. The main goal of this paper is to propose an approach to analyze the vulnerability of the urban transport system using complex network metrics along with GTFS data in scenarios targeted failures. As a contribution, the proposed approach uses the concept of skewness in the methodology established in the literature. The skewness enables a better understanding and differential the failure conditions from the evaluation of the vulnerability the urban transport system, through a quantitative indication of which local metrics most influence the decay of network metrics. The analysis of the results obtained in the proposed approach serves as a subsidy for studies in the search for solutions to the problems of the urban transport system, providing a tool to the set of technological options for the planning of urban transport systems of smart cities available to governments and authorities. The proposed approach can be applied in different cities, regardless of their size and location, as long as you have access to open geographic data in the GTFS format.",10.1109/ISC251055.2020.9239050,A. A. F. G. M. Pertence; R. A. F. Mini; H. T. Marques-Neto
"Economic Levels Forecasting System By Evaluating with more Accuracy Using ML, DL and AI Systems",2024,-1,Outliers,0.09556653646994032,"The rise of Artificial Intelligence (AI) as a formidable tool in economic predictions is set to change earlier methods with unprecedented possibilities in processing big data sets and finding subtle patterns. The paper discusses the state-of-the-art impact of deploying machine learning models in economic forecasting. We intend to verify the effective implementation of AI techniques in predicting economic trend models through robust analysis, comparing with other methods currently in use, and their impacts on the decision-making processes. The paper begins with a brief background on the need for economic forecasting in a plurality of fields, i.e., government policymaking, financial markets, and corporate strategy formulation. Traditional forecasting methods are much criticized, and it frequently discusses limited efficacy in capturing complex and nonlinear relationships dynamically adapted to the market conditions. Machine learning algorithms, on the other hand, promise very flexible data-driven techniques that would expose underlying insights very deeply in diverse sources, from financial indicators to consumer behavior and to macroeconomic variables. This will be our focus: To analyze performance across the machine learning model spectrum in economic forecasting tasks—ranging from GDP growth projections to stock market forecasting. This is through empirical analyses that capture the exactitude and robustness of AI-driven forecasts with rich datasets spanning multiples of those economic indicators and historical trends.",10.1109/ICACITE60783.2024.10616869,E. Umronov; A. Kadirov; A. Abdujabborov; I. Muydinov; M. Karimova; T. Sobirjonov
Protocols for Transferring Bulk Data Over Internet: Current Solutions and Future Challenges,2021,6,Topic_6_smart_city_smart city,0.622284696109496,"Big Data has gained interests in effectively capturing, storing, analysis and visualisation from wide range of scientific, economic and business communities and is frequently communicated over internet for various purposes among government and enterprise sectors sited at different locations. Several experiments and analyses have shown that currently employed applications and transport protocols in internet are not suitable for transferring such voluminous data because of not addressing requirements of low-access latency. This paper presents issues associated with the basic mechanism of legacy protocols in the context of high speed networks for transferring Big Data e.g. conservative TCP congestion control mechanism may result in minute utilisation of high bandwidth provisioning networks. We present state-of-art alternatives proposed in the literature to solve these problems in high speed networks. We compare several underlying emerging alternatives of TCP, UDP and multi-TCP-streams protocols over a number of comparison criteria e.g. protocol convergence, responsiveness etc., to handle communication of huge data. We note that these protocol alternatives have significant importance over fulfilling requirements of emerging data-intensive applications in high-speed networks. In addition, we discuss open research issues and challenges that can be explored as a source of motivation towards development and deployment of data-intensive applications in emerging networking technologies.",10.1109/ACCESS.2021.3094656,K. Khurshid; I. Ullah; Z. Shah; N. Hassan; T. A. Ahanger
Spatial Data Infrastructure Integrated with Geospatial Artificial Intelligence: A Systematic Literature Review,2021,-1,Outliers,0.14262013835195173,"In the era of industrial revolution 4.0, artificial intelligence has became a driver in the high technology sustainability. It is important to acceleration of development planning and decision making for stakeholder based on region zone, point of society and distribution an object with system coordinates. The linkage of information and communications technology (ICT) with spatial data, located in the use of data sharing technology, architecture and data dissemination. The availability of spatial data is increasingly numerous and varied requires a high computing technology that users can access and use spatial data from various sources of spatial data providers. Therefore, the Spatial Data Infrastructure (SDI) was built to facilitate access and exchange of spatial data from various sources of spatial data providers, both government and private, which doing an important role in conducted system and platform interoperability as spatial services. The government of Indonesia has made regulation for national spatial data infrastructure (NSDI) in Law Of Presidential Number is 27 of 2014 and and strengthened by onemap policy. The advantages using geospatial artificial intelligence (GeoAI) can reduce duplication and analysis spatial processing of big data spatial. The systematic literature review process contain of regulation, method for harvesting spatial data in SDI and several GeoAI model research from 2016 to this year. The conclusion in this paper is find possibility ellaborate the artificial intelligence technology with spatial data infrastructure development from past studies in other country.",10.1109/ICISS53185.2021.9533208,Y. S. Nugroho; S. H. Supangkat
Module Research of Blockchain-based Power Equipment Inspection and Data Asset Sharing,2021,1,Topic_1_blockchain_security_data,0.4620676580446554,"Using blockchain technology to realize equipment management and patrol inspection in power enterprise industry based on blockchain ""non tamper ability, data uniqueness, smart contract and decentralization"", At the same time, build the research on the mode of data asset sharing of power enterprises, and confirm the right of data assets and provide data sharing services for government departments, credit investigation departments, public security and law departments and environmental protection departments. On the one hand, based on the blockchain, the scientific equipment management and patrol inspection management within power enterprises are realized, and the data analysis is carried out through big data and artificial intelligence technology to improve the performance and utilization of equipment and reduce the carbon emission of power enterprises. On the other hand, build a social oriented data asset sharing platform for power enterprises, realize the intelligent service of power enterprise data, improve the internal value of data, and provide reliable data services for the government, society and other institutions and departments. In terms of system architecture, firstly, the hyperledger fabric based on Linux foundation is used to build the alliance chain, which can be initiated and managed by power enterprises. Power enterprises provide alliance chain management service nodes, including sorting nodes and Ca nodes. All participating institutions register nodes in the alliance chain provided by power enterprises and obtain and apply desensitization data through interface authorization. The application of the scheme will improve the equipment utilization rate of power enterprises, provide the sharing ability of data assets of power enterprises.",10.1109/POWERCON53785.2021.9697647,A. Yan; Y. Zhang; C. Zhou; Y. Qiao; Y. He
Systematic Literature Review of E-Wallet: The Technology and Its Regulations in Indonesia,2022,-1,Outliers,0.12083448302110401,"In recent years, FinTech has developed very rapidly, especially in Indonesia. One of them is E-Wallet. The rapid development of E-Wallet makes understanding the related technologies even more important, such as Artificial Intelligence and Big Data. In this paper, we do a literature review and discuss how the use of Artificial Intelligence and Machine Learning help a lot in decision making, analysis security, and creating innovations that are useful in the FinTech industry, especially E-Wallet. The use of data mining and text mining in Big Data is also being discussed here. The technologies in E-Wallet are certainly very helpful, but the question is how secure the E-Wallet application is itself. There are a lot of cybercrimes including scamming, phishing, theft of personal data, and privacy losses that happened in the past few years. Therefore, we discuss the regulations in Indonesia regarding the E-Wallet and why it is not strong enough to protect the data or privacy of E-Wallet users. The readers will get the insight about the security of using E-Wallet and how the government, BI (Bank Indonesia), and OJK (Otoritas Jasa Keuangan) need to cooperate. That is because even though the regulations about data protection have been regulated here, there is no broader explanation about how the consumers should be informed about the processing of their data provided in the regulations. In this this paper, we use a Systematic Literature Review along with the research questions.",10.1109/ICITSI56531.2022.9970986,C. Michell; C. N. Winarto; L. Bestari; D. Ramdhan; A. Chowanda
Anomaly Detection in Public Street Lighting Data Using Unsupervised Clustering,2024,7,Topic_7_energy_power_data,0.5421924653483021,"The digitization of the energy industry enables the collection and analysis of vast amounts of consumption data for improved decision-making and efficient energy resource utilization. This big data represents an opportunity to address data quality issues and identify anomalies. The detection of anomalies in data that significantly deviates from normal behavior is critical, as they can lead to economic losses. To extract valuable insights and mitigate such challenges, big data analytics platforms and machine learning techniques are increasingly being adopted. Their practical use is crucial in defining consumer-centric, sustainable, and resilient technologies for Industry 5.0. In this article, we address the problem of anomaly detection in electricity consumption for public street lighting. We present our approach and experience in analyzing anomalous behavior of public street lighting plants using electric energy data collected and provided by the ENEA PELL smart city platform. To this end, we adopt three well-known unsupervised clustering techniques: k-means, DBSCAN, and OPTICS. We conduct a comparative analysis of these methods using a real benchmark data set and additional data with known anomalies, used as ground truth data, to verify the correctness of the methods. We synthetically generate additional data from the real data set by automatically injecting anomalies based on specific patterns of anomalous behavior identified for the public street lighting domain. We examine the clustering methods’ performance by calculating their accuracy in detecting synthetic anomalies, as well as their computation cost. The experiments show that while K-means runs faster, DBSCAN is more accurate than K-means and OPTICS in detecting synthetic anomalies.",10.1109/TCE.2024.3354189,M. Ali; P. Scandurra; F. Moretti; H. H. R. Sherazi
Towards Informing Human-Centric ICT Standardization for Data-Driven Societies,2018,9,Topic_9_digital_innovation_literature,0.38935987204304356,"Information and communication technology (ICT) standards play a crucial role towards harnessing technological developments and shaping the technology landscape. ICT standards development is largely driven by standards developing organizations or standards setting organizations that represent and are informed by the perspectives and interests of the ICT private sector and the public sector. Thus the shaping of the standards is mostly driven by the business, technical, and legal impetus, towards facilitating greater market influence, coordination, integration, interoperability, and legal conformity. The technocentric, business-focused perspective to ICT developments, and corollary to ICT standards development, is distinct from and can be orthogonal to the human-centric perspective that elevates the role and centrality of the human concerns over the technology and business concerns. Notwithstanding the crucial role of business and technology, it remains that at the centre of the 21st century data-driven societies are individuals and end-users who are the primary actants and agents within the technology and data ecosystems. This gives motivation for infusing the human perspectives and values into technology development as well as into ICT standards development. This is more pronounced for cases where the business and technocentric interests are at odds and opposed to the human interests, such as, the need for increased datafication to support Big Data developments versus the need for individuals' privacy preservation. In this research, which is framed through a case study of personal health informatics in the context of sustainable development (i.e., sustainable development goal on “health and wellbeing” – SDG3) indicators monitoring, we have undertaken a survey to investigate the human-centric values and attitudes associated with the collection and use of personal data. From this inquiry, the paper highlights and surfaces: individuals attitudes and perceptions around monitoring of social indicators; key considerations associated with data ownership, privacy and confidentiality of data, as well as sharing of personal data within the data ecosystem. The paper then discusses how these findings could inform and be infused into the development of technology artefacts and standards, towards a realization of more human-centric data-informed societies.",10.13052/jicts2245-800X.631,M. Thinyane
The role of IoE-Education in the 5th wave theory readiness & its effect on SME 4.0 HR competencies,2020,-1,Outliers,0.14744815949920118,"Technology development creates new opportunities for business improvement. Internet of Things, Internet of Energy, cyber-physical systems, big-data, machine learning, Ubiquitous and AI are new techniques used in the Industry 4.0 that enable SMEs to better management of resources and flexibility to respond to the business conditions for the 5th wave/tomorrow age theory readiness. According to the latest researches, many devices and equipment that are needed the implementation of Internet of Energy are now ready but surprisingly. These devices are now available; although, a small percentage of SMEs are taking privileges of the technologies’ capabilities towards successful SMEs with high productivity. These researches show, poor growth of IoE-Education in SMEs is due to the lack of sufficient knowledge and skills in the Human Resources to apply the relevant techniques. Identifying and defining the competencies required to utilize these technologies and incorporate it into job competencies along with appropriate planning for Human Resources Development is one of the essentials of today’s business. In this research, the role of energy management and education in I4.0 and their impacts on HR competencies are investigated. It is important to make these IoE-Education technologies simple and user friendly for HR and public sector for facing tomorrow shocks in energy sector by motivating them with showing benefits.",10.1109/EDUCON45650.2020.9125249,H. Mattiello; F. Rezaie
Goal-Driven Context-Aware Data Filtering in IoT-Based Systems,2015,6,Topic_6_smart_city_smart city,1.0,"One of the crucial research issues in an IoT-based system is how to manage the huge amount of data transmitted by the potentially large number of sensors that form the system. Prior research has focused on centralized cloud-based ""Big Data"" architectures for collecting, collating and analyzing the data. However, most of these scenarios accumulate thousands of petabytes in a short period of time, increasing the demand for more storage, and also slowing down speed of data analysis. Hence for real-time scenarios, e.g., agricultural crop tracking, traffic management, etc., such an approach would be impractical. Moreover, depending on the context in which the data is generated and is to be used, only a fraction of the data would be needed for analysis. Therefore, the challenges are to determine which data to keep and which to discard for both short term and long term usage, and define the contextual parameters along which this filtering is to be done. Hence one key problem addressed in this paper is how to define what data the user needs so that filtering algorithms can be defined to extract the data needed. To that end, in this paper, we present a goal driven, context-aware data filtering, transforming and integration approach for IoT-based systems. We propose a data warehouse-based data model for specifying the data needed at particular levels of granularity and frequency, that drive data storage and representation (aligned with the Semantic Sensor Network ontology). Throughout our paper, we illustrate our ideas via a realistic running example in the smart city domain, with emphasis on traffic management, and also present a proof of concept prototype.",10.1109/ITSC.2015.351,N. Narendra; K. Ponnalagu; A. Ghose; S. Tamilselvam
Seer: Empowering Software Defined Networking with Data Analytics,2016,6,Topic_6_smart_city_smart city,0.7108329203745047,"Network complexity is increasing, making network control and orchestration a challenging task. The proliferation of network information and tools for data analytics can provide an important insight into resource provisioning and optimisation. The network knowledge incorporated in software defined networking can facilitate the knowledge driven control, leveraging the network programmability. We present Seer: a flexible, highly configurable data analytics platform for network intelligence based on software defined networking and big data principles. Seer combines a computational engine with a distributed messaging system to provide a scalable, fault tolerant and real-time platform for knowledge extraction. Our first prototype uses Apache Spark for streaming analytics and open network operating system (ONOS) controller to program a network in real-time. The first application we developed aims to predict the mobility pattern of mobile devices inside a smart city environment.",10.1109/IUCC-CSS.2016.033,K. Sideris; R. Nejabati; D. Simeonidou
